project_id,winning_date,winning_notice_url,order_id,winning_order_cnt,project_winning_amt,supplier_name,supplier_addr,order_name,winning_amt,cadidate_name,buyer_name,buyer_addr,buyer_contact,buyer_phone,agency_name,agency_addr,agency_contact,agency_phone,source_id
11000022210200009456-XM001,2022年07月07日 18:08,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202207/t20220707_18223286.htm,1,1,,北京视通天地科技发展有限公司中标成交,,改善办学保障条件—北京信息科技大学新校区一组团教室智慧教学应用系统建设项目（新竣工楼配套）-专业教室建设分包,,,北京信息科技大学,北京市海淀区清河小营东路12号,"杨老师,010-82426861",,新华招标有限公司,北京市海淀区莲花池东路39号西金大厦11层,张际阳、唐靖凯，010-639059723,,1
11000022210200007878-XM002,2022年07月08日 15:32,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202207/t20220708_18228106.htm,1,1,,北京百讯聚力科技有限公司中标成交,,电子商务专业直播实训室建设装修综合布线系统集成项目,,,北京市供销学校,北京市房山区兴东大街277号,"张伟,80339665",,北京精信嘉业建筑咨询有限公司,北京市大兴区宏业东路2号院鸿坤金融谷15号楼北座3层,宋立明，159014072433,,1
11000022210200013818-XM001,2022年07月08日 19:29,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202207/t20220708_18232586.htm,1,1,,北京晨光溢海数码科技有限公司中标成交,,改善办学保障条件-良乡校区教室及配套保障设施改造项目,,,北京工商大学,北京市海淀区阜成路11号和33号（航天桥东）,"苏老师,010-68984323",,中天信远国际招投标咨询(北京)有限公司,北京市朝阳区南磨房路37号华腾北搪商务大厦11层1112室,成志凯、周姗、王师安、鲁智慧，010-519090153,,1
11011222210200002011-XM002,2022年07月11日 16:57,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202207/t20220711_18239596.htm,"1,2",2,,"北京华裕众诚科技有限公司中标成交,北京市丽日办公用品有限责任公司中标成交",,北京拔萃骏源学校专业教室及学科设备购置项目--分散采购部分,,,北京拔萃骏源学校,北京市通州区马驹桥镇,"张老师,010-60599055",,中国远东国际招标有限公司,北京市朝阳区和平街东土城路甲9号,张先生，010-644892753,,1
11000022210200011901-XM001,2022年07月11日 17:54,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202207/t20220711_18241093.htm,1,1,,北京优扬新宇科技有限公司中标成交,,改善办学保障条件-新校区建设配套-播音主持专业演播棚及专业教室设备购置,,,北京电影学院,北京市海淀区西土城路4号,"肖老师,010-82283228",,国金招标有限公司,北京市朝阳区东三环南路甲52号顺迈金钻国际商务中心9层9C,张金鑫、杨振豪、王鑫、王珊珊、张含勇，010-562269763,,1
HW-2022011-MD0134,2022年07月12日 10:06,http://www.ccgp.gov.cn/cggg/zygg/zbgg/202207/t20220712_18243979.htm,1,1,,北京悦诚铭达科技有限公司,北京市昌平区黄平路19号院2号6层603-C,中央财经大学教室、会议室多媒体设备升级改造采购项目,49.8915000（万元）,,中央财经大学,北京海淀区学院南路39号,闫老师；010-62289113,,北京明德致信咨询有限公司,北京市海淀区学院路30号科大天工大厦A座六层16室（邮编：100083）,刘亚运、颜华、吕绍山、王爽，010-82370045、159108478653,,1
11000022210200012678-XM001,2022年07月12日 16:39,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202207/t20220712_18248067.htm,1,1,,北京跃创想科技有限公司中标成交,,励学楼、瀚学楼小教室多媒体更新改造,,,北方工业大学,北京市石景山区晋元庄路5号,"刘海燕,88803417",,北京宏信天诚国际招标有限公司,北京市海淀区复兴路乙12号中国铝业大厦11层1110室,修海龙，010-639612103,,1
BIECC-22ZB0400,2022年07月12日 19:41,http://www.ccgp.gov.cn/cggg/zygg/zbgg/202207/t20220712_18250656.htm,1,1,,北京银盾保安服务有限公司,北京市昌平区北七家镇曹碾村3号,中国地质大学(北京)2022—2024年科研楼、学17楼消防中控管理服务,197.7600000（万元）,,中国地质大学（北京）,北京市海淀区学院路29号,田老师，010-82323930,,北京国际工程咨询有限公司,北京市海淀区学院路30号科大天工大厦A座611,李博龙、朱晨钰010-823767253,,1
DSY202205-17,2022年05月31日 14:16,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202205/t20220531_17996258.htm,1,1,,中科讯飞互联（北京）信息科技有限公司,北京市海淀区西北旺东路10号院东区5号楼3层311-2,专用设备及材料购置项目-首师大附中计算机教室设备购置,65.8000000（万元）,,首都师范大学附属中学,北京市海淀区北洼路33号,李老师010-68900560,,北京德盛源咨询有限公司,北京市西城区德胜门外大街36号楼德胜凯旋B座6层605,李艳010-820973393,,1
CFTC-BJ01-2204051,2022年06月01日 18:12,http://www.ccgp.gov.cn/cggg/zygg/zbgg/202206/t20220601_18008343.htm,1,1,,北京蓝海达信科技有限公司,北京市海淀区上地三街9号D座7层D806-1,多媒体教室及报告厅服务保障,55.8000000（万元）,,北京第二外国语学院,北京市朝阳区定福庄南里1号,李老师010-65778012,,国金招标有限公司,北京市朝阳区东三环南路甲52号顺迈金钻国际商务中心9层9C,边璐杨振豪王珊珊张含勇010-562150503,,1
11000022210200009551-XM001,2022年06月02日 10:57,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220602_18010939.htm,1,1,,北京云安网联科技有限公司中标成交,,轨道交通VR仿真实训室项目其他计算机设备及软件采购项目,,,北京市仪器仪表高级技工学校（北京中德职业技能公共实训中心）,北京市海淀区北清路158号,"刘老师,010-62403080",,国金招标有限公司,北京市朝阳区东三环南路甲52号顺迈金钻国际商务中心9层9C,杨振豪、张金鑫、王鑫、王珊珊、张含勇，010-562269763,,1
DSY202205-16,2022年06月06日 09:57,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220606_18020130.htm,1,1,,北京环铁兴业建筑安装有限责任公司,北京市昌平区东小口镇中东路5号院1号18层1808,基础设施改造-教学业务用房等修缮类项目-首师大附中计算机教室改造工程,83.5270380（万元）,,首都师范大学附属中学,北京市海淀区北洼路33号,李老师010-68900560,,北京德盛源咨询有限公司,北京市西城区德胜门外大街36号楼德胜凯旋B座6层605,李艳010-820973393,,1
11000022210200007868-XM001,2022年06月07日 16:30,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220607_18032709.htm,1,1,,北京众诚天合科技有限公司中标成交,,家具设计与制造专业实训室建设项目,,,北京市经贸高级技术学校,北京市房山区兴东大街269号,"李泽阳,80339665",,北京益行工程咨询有限公司,北京市大兴区双河北里东街甲1号,李响，602931803,,1
0873-2201HW5L0138,2022年06月08日 19:12,http://www.ccgp.gov.cn/cggg/zygg/zbgg/202206/t20220608_18043512.htm,1,1,,北京时代文仪家具有限公司,北京市通州区榆景东路5号院28号楼1层101,北京大学医学图书馆家具(阅览桌椅、学术研讨室桌椅、讲台类)采购项目,262.6780000（万元）,,北京大学医学部,北京市海淀区学院路38号,凌老师，010-82801359,,北京中教仪国际招标代理有限公司,北京市海淀区文慧园北路10号,施歌、王磊、杨硕、刘欣，010-59893121、010-59893127、010-598931293,,1
XHTC-FW-2022-0750,2022年06月10日 10:36,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220610_18052740.htm,1,1,,北京恒辉嘉信科技有限公司,北京市海淀区中关村南大街2号B座7层801-2,北京石油化工学院2022年智慧校园网络信息安全运维服务,68.6000000（万元）,,北京石油化工学院,北京市大兴区黄村清源北路19号,杨老师010-81292071,,新华招标有限公司,北京市海淀区莲花池东路39号西金大厦11层新华招标,张际阳010-63905972（项目问询）、唐靖凯010-63905975、tangjingkai@xhtc.com.cn（报名、保证金、发票咨询）3,,1
11010822210200002093-XM001,2022年06月10日 16:25,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220610_18056397.htm,1,1,,北京新晨阳光科技有限公司中标成交,,[ID31650]北京市海淀区上地实验小学安防监控及AI人工智能教室系统建设项目,,,北京市海淀区上地实验小学,北京市海淀区上地东里五区,"吕主任,62963482",,北京国际招标有限公司,北京市东城区朝阳门北小街71号,苏琳、白辰、隋志亮、梁东煜、游路群，010-84046631（业务咨询）；010-84045694（发票及退保证金）3,,1
11000022210200011631-XM001,2022年06月13日 16:48,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220613_18066818.htm,1,1,,北京金晟时代科技有限责任公司中标成交,,改善办学保障条件—教三楼教室及配套保障设施改造（桌椅）,,,北京工商大学,北京市海淀区阜成路33号,"杨老师,68984323",,国金招标有限公司,北京市朝阳区东三环南路甲52号顺迈金钻国际商务中心9层9C,吴丹、张含勇、王珊珊、杨振豪，010-562150503,,1
11011322210200001580-XM001,2022年06月14日 17:38,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220614_18076543.htm,1,1,,北京书中书科技有限公司中标成交,,顺义区教育系统保开学专用教室设备采购项目,,,北京市顺义区教育资产管理服务中心,北京市顺义区仁和镇庄头村北,"张蒙,010-69444342",,北京博睿丰工程咨询有限公司,北京市顺义区林河南大街9号院9号楼2层262室,金文玲、赵毛鹅，010-61409078、159011976303,,1
11011322210200001580-XM001,2022年06月14日 17:39,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220614_18076562.htm,1,1,,北京世纪京洲家具有限责任公司中标成交,,顺义区教育系统保开学专用教室设备采购项目,,,北京市顺义区教育资产管理服务中心,北京市顺义区仁和镇庄头村北,"张蒙,010-69444342",,北京博睿丰工程咨询有限公司,北京市顺义区林河南大街9号院9号楼2层262室,金文玲、赵毛鹅，010-61409078、159011976303,,1
11011322210200001580-XM001,2022年06月14日 17:39,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220614_18076583.htm,1,1,,北京华育新创科教设备有限公司中标成交,,顺义区教育系统保开学专用教室设备采购项目,,,北京市顺义区教育资产管理服务中心,北京市顺义区仁和镇庄头村北,"张蒙,010-69444342",,北京博睿丰工程咨询有限公司,北京市顺义区林河南大街9号院9号楼2层262室,金文玲、赵毛鹅，010-61409078、159011976303,,1
11011322210200001580-XM001,2022年06月14日 17:39,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220614_18076670.htm,1,1,,北京东方中科达科技有限公司中标成交,,顺义区教育系统保开学专用教室设备采购项目,,,北京市顺义区教育资产管理服务中心,北京市顺义区仁和镇庄头村北,"张蒙,010-69444342",,北京博睿丰工程咨询有限公司,北京市顺义区林河南大街9号院9号楼2层262室,金文玲、赵毛鹅，010-61409078、159011976303,,1
ZBXM20220505150406/TC221902Q,2022年06月16日 15:30,http://www.ccgp.gov.cn/cggg/zygg/zbgg/202206/t20220616_18089841.htm,1,1,,北京竞业达数码科技股份有限公司,北京市门头沟区石龙工业区雅安路6号院1号楼C座8层805,北京中医药大学和平街校区学八楼教室建设项目,286.9000000（万元）,,北京中医药大学,北京市朝阳区北三环东路11号,胡老师，010-53911758,,中招国际招标有限公司,北京市海淀区学院南路62号中关村资本大厦,蒋雪娜、陈思佳、张涵睿、孙慧、邓嘉莹，010-61954120、621082713,,1
0873-2201HW6L0237,2022年06月17日 15:14,http://www.ccgp.gov.cn/cggg/zygg/zbgg/202206/t20220617_18097714.htm,1,1,,成都泰盟软件有限公司,中国（四川）自由贸易试验区成都高新区天府大道中段1388号1幢1106号,北京大学医学部三面屏环绕沉浸式实训室采购项目,80.0000000（万元）,,北京大学医学部,北京市海淀区学院路38号,凌老师010-82801359,,北京中教仪国际招标代理有限公司,北京市海淀区文慧园北路10号,王磊、刘欣、施歌、杨硕010-59893127、010-59893109、010-598931293,,1
HCZB-2022-ZB0473,2022年06月20日 18:16,http://www.ccgp.gov.cn/cggg/zygg/zbgg/202206/t20220620_18111633.htm,1,1,,北京竹远科创科技股份有限公司,北京市海淀区上地三街9号D座7层D806-5,华北电力大学教室多媒体教学设备升级项目,95.8120000（万元）,,华北电力大学,北京市昌平区回龙观北农路2号,张老师010-61772996,,华采招标集团有限公司,北京市丰台区广安路9号国投财富广场6号楼1601室,贾东敏、蒲晓芳010-63509799-8112/80243,,1
11011422210200001095-XM001,2022年06月21日 11:04,http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202206/t20220621_18114247.htm,1,1,,北京金山顶尖科技股份有限公司中标成交,,高水平专业-新媒体产教融合实训室建设项目其他服务采购项目,,,北京市昌平职业学校,北京市昌平区沙河镇松兰路6号院,"王琪,80713178",,北京昌珹工程管理有限公司,北京市昌平区城北街道振兴路10号创客梦工场1号楼三层235室,张晓旭，189107500653,,1
11000022210200008821-XM001,2022年06月21日 18:15,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202206/t20220621_18120067.htm,1,1,,北京五洲驭新科技有限公司中标成交,,职业教育创新发展-实训基地（实训室）建设-绿色校园校园光伏储能一体化系统项目其他电力工业专用设备采购项目,,,北京铁路电气化学校,北京市昌平区南口镇文化路1号,"武永红,60797798",,中瑞博信项目管理集团有限公司,北京市昌平区龙祥制版集团工业园2号院1号楼2-212,张路偊，136411155143,,1
HCZB-2022-ZB0523,2022年06月22日 12:37,http://www.ccgp.gov.cn/cggg/zygg/zbgg/202206/t20220622_18123843.htm,1,1,,北京竹远科创科技股份有限公司,北京市海淀区上地三街9号D座7层D806-5,北京科技大学多媒体教室设备升级改造,275.6000000（万元）,,北京科技大学,北京市海淀区学院路30号,何老师010-62332135,,华采招标集团有限公司,北京市丰台区广安路9号国投财富广场6号楼1601室,贾东敏、蒲晓芳、姚冲、刘金秀010-63509799-8112/80243,,1
BIECC-22ZB0370/清设招第2022131号,2022年06月27日 16:36,http://www.ccgp.gov.cn/cggg/zygg/zbgg/202206/t20220627_18153291.htm,1,1,,北京格林视讯科技有限公司,北京市海淀区三里河路1号3号楼二层5324,清华大学附属中学B106教室音视频系统升级改造项目,93.0000000（万元）,,清华大学,北京市海淀区清华大学，邮编100084,010-62789532,,北京国际工程咨询有限公司,北京市海淀区学院路30号科大天工大厦A座611,王蕾蕾、杨梦雪010-823735323,,1
0873-2201HW4L0261,2022年06月29日 07:43,http://www.ccgp.gov.cn/cggg/zygg/zbgg/202206/t20220629_18165576.htm,1,1,,北京基线天成科技有限公司,北京市海淀区东北旺西路8号院25号楼4层428室,中国人民大学1302教室优化升级购置项目,178.8000000（万元）,,中国人民大学,北京市海淀区中关村大街59号,苏老师010-62511204,,北京中教仪国际招标代理有限公司,北京市海淀区文慧园北路10号,陆炜、韩寿国、丁玲、蒋旭010-59893116、3123、31253,,1
11000022210200001183-XM002,2022年04月02日 11:48,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202204/t20220402_17732533.htm,1,1,,北京博育未来科技有限公司中标成交,,双高项目-信息安全与管理专业群-信息安全评估实训室项目信息安全软件采购项目,,,北京信息职业技术学院（北京市电子工业党校）,北京市朝阳区芳园西路5号,"纪兆华,85305678",,北京市京发招标有限公司,北京市东城区崇文门外大街90号703室,薛一凡，671508383,,1
11000022210200002196-XM001,2022年04月02日 13:11,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202204/t20220402_17732788.htm,1,1,,百科荣创（北京）科技发展有限公司中标成交,,嵌入式技术创新实训室建设项目(双高),,,北京电子科技职业学院,北京市经济开发区凉水河一街9号,"闫永亮,010-87220943",,新华招标有限公司,北京市海淀区莲花池东路39号西金大厦11层,唐靖凯、张际阳，010-63905975、010-639059723,,1
11000022210200002208-XM001,2022年04月21日 09:34,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202204/t20220421_17801043.htm,1,1,,北京众诚天合科技有限公司中标成交,,图形工作站实训室建设(双高),,,北京电子科技职业学院,北京经济技术开发区凉水河一街9号,"闫老师,010-87220943",,中钰招标代理有限公司,北京市丰台区东旭国际中心C座11层1106室,朱艳梅、刘晶晶、李倩、王世杰、楼雅静、卢雪、张书玲，010-60624505转807或8163,,1
11010822210200000516-XM001,2022年04月25日 17:16,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202204/t20220425_17823996.htm,1,1,,北京东方中科达科技有限公司中标成交,,北京市上地实验学校九年一贯制改扩建配套教室设备及家具购置,,,北京市上地实验学校,北京市海淀区上地二街3号,"陈老师,010-62975190-3025",,北京国际招标有限公司,北京市东城区朝阳门北小街71号,隋志亮、白辰、苏琳、李跃、游路群，电话：010-84045683（业务）；010-84045694（发票及退保证金）3,,1
11000022210200008954-XM001,2022年05月07日 16:19,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202205/t20220507_17871905.htm,1,1,,北京至成恒业科技发展有限公司中标成交,,国际城市交通服务专业群建设-实训室民航模块升级改造,,,北京市对外贸易学校,北京市朝阳区来广营水岸南街1号院,",84922517",,北京汇诚金桥国际招标咨询有限公司,北京市东城区朝内大街南竹竿杆胡同6号北京INN3号楼9层,郭文娜、张洁淳，652447293,,1
11000022210200008986-XM001,2022年05月07日 16:19,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202205/t20220507_17871910.htm,1,1,,北京世纪超星信息技术发展有限责任公司中标成交,,国际商务服务专业群-智慧教室建设,,,北京市对外贸易学校,北京市朝阳区来广营水岸南街1号院,",84923065",,北京汇诚金桥国际招标咨询有限公司,北京市东城区朝内大街南竹竿杆胡同6号北京INN3号楼9层,张洁淳，010-652447293,,1
11000022210200007754-XM001,2022年05月09日 13:09,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202205/t20220509_17877444.htm,1,1,,人卫嘉奕（上海）医学科技有限公司中标成交,,护理专业实训室建设采购项目,,,北京劳动保障职业学院,北京市朝阳区惠新东街5号(南校区),"李老师,010-64941931",,中天信远国际招投标咨询(北京)有限公司,北京市朝阳区南磨房路37号华腾北搪商务大厦11层1112室,成志凯、周姗、王师安、鲁智慧，134262008683,,1
11010822210200003050-XM001,2022年05月12日 14:26,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202205/t20220512_17898683.htm,1,1,,北京果果乐学科技有限公司中标成交,,[ID34296]北京市海淀区中关村第一小学科学城分校智慧校园（一期）建设其他服务采购项目,,,北京市海淀区中关村第一小学科学城分校,北京市海淀区温泉镇向山路,"邓翼涛,010-62551906",,北京科技园拍卖招标有限公司,北京市海淀区万柳光大西园6号楼,王思洋，82575731转2243,,1
11000022210200008040-XM001,2022年05月12日 14:32,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202205/t20220512_17898756.htm,1,1,,北京凌文众达科技有限公司中标成交,,改善办学条件软件教学实训室建设采购项目,,,北京劳动保障职业学院,北京市朝阳区惠新东街5号,"李老师,64941931",,北京国际工程咨询有限公司,北京市海淀区学院路30号科大天工大厦A座611室,仇老师，823727703,,1
11000022210200006340-XM001,2022年05月16日 14:58,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202205/t20220516_17914103.htm,1,1,,北京兴塔科技有限公司中标成交,,职业教育创新发展-实训基地（实训室）建设—金属3D打印实训室建设项目教学专用仪器采购项目,,,北京市自动化工程学校,北京市朝阳区德胜门外双泉堡白庙路甲2号,"易楠,64842057",,北京海德伟业人力资源管理咨询有限公司,北京市石景山区苹果园路28号中铁创业大厦A座803B,孙鹏，823186883,,1
11000022210200006339-XM001,2022年05月16日 14:58,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202205/t20220516_17914110.htm,1,1,,北京京西时代科技有限公司中标成交,,职业教育创新发展-实训基地（实训室）建设—文物复制工作室建设项目教学专用仪器采购项目,,,北京市自动化工程学校,北京市朝阳区德胜门外双泉堡白庙路甲2号,"易楠,64842057",,北京海德伟业人力资源管理咨询有限公司,北京市石景山区苹果园路28号中铁创业大厦A座803B,孙鹏，823186883,,1
LL-ZB-2022-004,2022年05月17日 11:02,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202205/t20220517_17920213.htm,1,1,,北京尚德慧聚科技有限公司,北京市房山区良乡凯旋大街建设路18号-D8080,首都经济贸易大学多媒体教室维护服务,59.6000000（万元）,,首都经济贸易大学,北京市丰台区花乡张家路口121号,陈老师，010-83952482,,北京奇泰桥工程技术咨询有限公司,北京市丰台区七里庄4号院1号楼2007室,张女士，83836797150102954583,,1
11000022210200008077-XM001,2022年05月18日 15:24,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202205/t20220518_17929311.htm,1,1,,北京政扬致冠科技有限公司中标成交,,精品录播教室建设,,,北京印刷学院,北京市大兴区兴华大街（二段）1号,"周同鑫,010-60261071",,中技国际招标有限公司,北京市西三环中路90号通用技术大厦,陈刚，010-633484933,,1
KJY20220679,2022年05月20日 09:28,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202205/t20220520_17940370.htm,1,1,,北京城建北方集团有限公司,北京市顺义区牛栏山镇牛板路2号,教学业务用房等修缮类项目-北京第一实验学校专业教室装修改造,3389.8934490（万元）,,北京第一实验学校,北京市通州区宋庄疃里南区55号楼,联系人：林森，电话：010-89591465,,北京科技园拍卖招标有限公司,北京市海淀区万柳光大西园6号楼,联系人：陈冲锋，电话：185117050703,,1
11000022210200004518-XM001,2022年05月25日 15:57,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202205/t20220525_17967419.htm,1,1,,北京知行捷云科技有限公司中标成交,,特高项目-软件与信息服务专业群-大数据创新应用实训室建设项目行业应用软件开发服务采购项目,,,北京信息职业技术学院（北京市电子工业党校）,北京市朝阳区芳园西路5号,"张治斌,85305707",,中海华咨询有限公司,北京市东城区新中街68号聚龙花园1号楼101,许鹏飞，010-856375863,,1
11000022210200004239-XM001,2022年05月25日 15:57,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202205/t20220525_17967424.htm,1,1,,北京金戈大通通信技术有限公司中标成交,,双高项目-信息安全与管理专业群-5G移动通信网络实训室建设项目,,,北京信息职业技术学院（北京市电子工业党校）,北京市朝阳区芳园西路5号,"纪兆华,85305678",,中海华咨询有限公司,北京市东城区新中街68号聚龙花园1号楼101,许鹏飞，010-856375863,,1
PXM2021_014261_000011-JH001-XM001,2022年02月16日 11:26,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202202/t20220216_17595793.htm,1,1,,鑫源恒升（北京）科技有限公司中标成交,,职业教育创新发展—实训基地（实训室）建设—天佑工程师核心素养教育基地建设教学专用仪器采购项目,,,北京铁路电气化学校,北京市昌平区南口镇文化路1号,"李老师,010-60797798",,国金招标有限公司,北京市朝阳区东三环南路甲52号顺迈金钻国际商务中心9层9C,杨振豪、张金鑫，010-562269763,,1
PXM2021_014261_000011-JH002-XM001,2022年02月16日 11:31,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202202/t20220216_17595862.htm,"1,2,3",3,,"北京京鸿鸿运科技发展有限公司中标成交,北京融信华泰软件技术有限公司中标成交,亮剑开拓科技发展（北京）有限公司中标成交",,职业教育创新发展—实训基地(实训室)建设—天佑工程师核心素养教育基地建设教学专用仪器采购项目,,,北京铁路电气化学校,北京市昌平区南口镇文化路1号,"李老师,010-60797798",,国金招标有限公司,北京市朝阳区东三环南路甲52号顺迈金钻国际商务中心9层9C,杨振豪、张金鑫，010-562269763,,1
0610-2241NH020027,2022年03月16日 17:27,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202203/t20220316_17675302.htm,1,1,,北京正世科技有限公司,,北京理工大学附属中学教学设备采购及录课教室建设,,,北京理工大学附属中学,北京市海淀区车道沟东路1号,刘老师010-53205801,,北京国际招标有限公司,北京市东城区朝阳门北小街71号,隋志亮、白辰、苏琳、李跃、游路群010-84045683（业务咨询）；010-84045694（发票及退保证金）3,,1
11000022210200001078-XM001,2022年03月25日 15:13,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202203/t20220325_17703940.htm,1,1,,中国建筑设计研究院有限公司、EDUCATIONDESIGNINTERNATIONALINC联合体中标成交,,教学业务用房等修缮类项目-北京第一实验学校专业教室装修改造（设计）,,,北京第一实验学校,北京市通州区宋庄疃里南区55号楼,"林森,010-88628022",,北京科技园拍卖招标有限公司,北京市海淀区万柳光大西园6号楼,王思洋，139102387833,,1
BIECC-22ZB0080/清设招第2022029,2022年03月25日 18:00,http://www.ccgp.gov.cn/cggg/zygg/zbgg/202203/t20220325_17705959.htm,1,1,,北京全德隆创意家具有限公司,北京市通州区张家湾镇后街村236号,清华大学附属小学双清苑校区教学家具专用教室家具采购项目,321.2120000（万元）,,清华大学,北京市海淀区清华大学，邮编100084,郭老师62781772,,北京国际工程咨询有限公司,北京市海淀区学院路30号科大天工大厦A座611,王蕾蕾、刘佳、梁超010-823735323,,1
11000022210200004912-XM001,2022年04月01日 14:33,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202204/t20220401_17728345.htm,1,1,,北京众邦互联科技有限公司中标成交,,曹妃甸实训基地VR虚拟现实实训教室设备采购项目其他终端设备采购项目,,,北京市工艺美术高级技工学校,北京市昌平区马池口镇白浮村,"王老师,010-60773939",,北京国际招标有限公司,北京市东城区朝阳门北小街71号,胡家俊；隋志亮；白辰；苏琳；游路群，840466303,,1
