project_id,winning_date,winning_notice_url,order_id,winning_order_cnt,project_winning_amt,supplier_name,supplier_addr,order_name,winning_amt,cadidate_name,buyer_name,buyer_addr,buyer_contact,buyer_phone,agency_name,agency_addr,agency_contact,agency_phone,source_id,text
2022XDHG-C14-H14号,2022-05-0714:47,http://www.ccgp-hubei.gov.cn/notice/202205/notice_9287a84dbb7a4fdbbc5e95a2ae50298b.html,1,1,,湖北三智源创科技有限公司,武汉市江岸区后湖大道111号,黄冈职业技术学院数控实训室设备购置及安装项目,84.6(万元),,黄冈职业技术学院,黄州区南湖桃园街109号,,0713-8345266,武汉新地工程造价咨询有限公司,黄冈市黄州区西湖一路6号,,187723978523,5,"黄冈职业技术学院数控实训室设备购置及安装项目中标(成交)结果公告发布日期：2022-05-0714:47｜发布单位：武汉新地工程造价咨询有限公司｜项目监管地：黄冈市本级|阅读次数：一、项目编号2022XDHG-C14-H14号二、采购计划备案号黄采计备[2022]XM1302号三、项目名称黄冈职业技术学院数控实训室设备购置及安装项目四、中标（成交）信息供应商名称：湖北三智源创科技有限公司供应商地址：武汉市江岸区后湖大道111号中标（成交）金额：84.6(万元)货物类名称：数控车铣加工1+X证书综合管理系统品牌（如有）：湖北武汉/武汉华中数控股份有限公司规格型号：HNC-ZHGLv1.0数量：1台单价：150000元五、评审专家名单曹明顺,余新建,廖春玲六、评审信息1、评审时间：2022-04-272、评审地点：武汉新地工程造价咨询有限公司七、代理服务收费标准及金额：1、代理服务收费标准：按照计价格[2002]1980号和发改价格[2011]534号文件规定2、收费金额：1.2675(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：黄冈职业技术学院地址：黄州区南湖桃园街109号联系方式：0713-83452662、采购代理机构信息名称：武汉新地工程造价咨询有限公司地址：黄冈市黄州区西湖一路6号联系方式：187723978523、项目联系方式项目联系人：邹陆宇电话：18772397852"
XYH-2204-026,2022-05-0720:27,http://www.ccgp-hubei.gov.cn/notice/202205/notice_f3481aab1f9340b9a4eb2896b4094ef8.html,1,1,,武汉海煜世纪科技有限公司,洪山区武珞路717号兆富国际大厦3楼(兆富科技创业中心-031号工位),金地分校功能教室设备采购,57.258(万元),,武汉市洪山区武珞路小学金地分校,武汉市洪山区文馨街113号,,027-84783931,武汉鑫永恒招标代理有限公司,武汉市洪山区书城路52号洪山创意中心8楼,,027-877777603,5,"武汉市洪山区武珞路小学金地分校金地分校功能教室设备采购中标(成交)结果公告发布日期：2022-05-0720:27｜发布单位：武汉鑫永恒招标代理有限公司｜项目监管地：洪山区|阅读次数：一、项目编号XYH-2204-026二、采购计划备案号HSZC202204-1499三、项目名称金地分校功能教室设备采购四、中标（成交）信息供应商名称：武汉海煜世纪科技有限公司供应商地址：洪山区武珞路717号兆富国际大厦3楼(兆富科技创业中心-031号工位)中标（成交）金额：57.258(万元)货物类名称：数字书法教学交互终端-双屏智慧黑板品牌（如有）：欧帝规格型号：DC860BH数量：1套单价：39800元五、评审专家名单熊禾根,刘东飞,王华伟,徐金志,雷清谨六、评审信息1、评审时间：2022-05-072、评审地点：武汉市洪山区书城路52号洪山创意中心8楼七、代理服务收费标准及金额：1、代理服务收费标准：按照发改价格〔2015〕299号文规定，以中标金额的1.5%计取招标代理服务费，不足叁仟元按叁仟元计取，由中标人向代理机构支付招标代理服务费。2、收费金额：0.85(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜1、公告媒体：湖北省政府采购网（网址：http://www.ccgp-hubei.gov.cn）；2、为进一步鼓励支持引导中小企业发展，推进政府采购合同融资，有效缓解中小企业融资难问题，如有资金需求，可联系洪山区财政局（联系电话：027-87406834）协助办理政府采购合同融资。十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：武汉市洪山区武珞路小学金地分校地址：武汉市洪山区文馨街113号联系方式：027-847839312、采购代理机构信息名称：武汉鑫永恒招标代理有限公司地址：武汉市洪山区书城路52号洪山创意中心8楼联系方式：027-877777603、项目联系方式项目联系人：刘工电话：027-87777760"
HGFY(2022)HW0412,2022-05-1008:10,http://www.ccgp-hubei.gov.cn/notice/202205/notice_e69fae42568145bb89b50786f586d7ec.html,1,1,,中山长准机电有限公司,中山市五桂山长命水大街44号威斯达产业园C栋9卡,加工中心实训室设备购置及安装项目,59.3(万元),,黄冈职业技术学院,黄州区南湖桃园街109号,,0713-8345266,湖北峰业工程咨询有限公司,湖北省黄冈市黄州区八一路23号海正大厦七楼,,150980068633,5,"黄冈职业技术学院加工中心实训室设备购置及安装项目中标(成交)结果公告发布日期：2022-05-1008:10｜发布单位：湖北峰业工程咨询有限公司｜项目监管地：黄冈市本级|阅读次数：一、项目编号HGFY(2022)HW0412二、采购计划备案号黄采计备[2022]XM1307号三、项目名称加工中心实训室设备购置及安装项目四、中标（成交）信息供应商名称：中山长准机电有限公司供应商地址：中山市五桂山长命水大街44号威斯达产业园C栋9卡中标（成交）金额：59.3(万元)货物类名称：加工中心实训室设备购置及安装品牌（如有）：五轴联动加工中心规格型号：FAMC-320I数量：1单价：59.3五、评审专家名单张文英,吴江虹,匡焱六、评审信息1、评审时间：2022-04-272、评审地点：湖北省黄冈市黄州区八一路23号海正大厦七楼七、代理服务收费标准及金额：1、代理服务收费标准：由中标人按国家计价格[2002]1980号文关于招标代理服务收费暂行办法、[2011]534号国家发改委调整招标代理服务收费标准向采购代理机构支付服务费。2、收费金额：0.8895(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：黄冈职业技术学院地址：黄州区南湖桃园街109号联系方式：0713-83452662、采购代理机构信息名称：湖北峰业工程咨询有限公司地址：湖北省黄冈市黄州区八一路23号海正大厦七楼联系方式：150980068633、项目联系方式项目联系人：彭庆文、刘松庆、邱玲电话：15098006863"
HBT-16210168-221223,2022-05-1013:34,http://www.ccgp-hubei.gov.cn/notice/202205/notice_ec4f084a33e4471c81e5e67fbc7d6ede.html,1,1,,湖北鑫能缘科教设备有限公司,武汉市洪山区雄楚大街与珞狮南路交汇处武汉南国雄楚广场,汽车故障诊断实训室建设项目,94.76(万元),,湖北交通职业技术学院,武汉市洪山区雄楚大街455号,,027-87564892,湖北省招标股份有限公司,武汉市中北路108号兴业银行大厦五层,,027-878191693,5,"湖北交通职业技术学院汽车故障诊断实训室建设项目中标结果公告发布日期：2022-05-1013:34｜发布单位：湖北省招标股份有限公司｜项目监管地：省本级|阅读次数：一、项目编号HBT-16210168-221223二、采购计划备案号420000-2022-04038三、项目名称汽车故障诊断实训室建设项目四、中标（成交）信息供应商名称：湖北鑫能缘科教设备有限公司供应商地址：武汉市洪山区雄楚大街与珞狮南路交汇处武汉南国雄楚广场中标（成交）金额：94.76(万元)货物类名称：汽车故障诊断实训室设备一批品牌（如有）：详见附件分项报价表规格型号：详见附件分项报价表数量：详见附件分项报价表单价：详见附件分项报价表五、评审专家名单孙威武,高珊,赵蕾,屠浩,李建明六、评审信息1、评审时间：2022-05-072、评审地点：武汉市中北路108号兴业银行大厦五层湖北省招标股份有限公司13号会议室七、代理服务收费标准及金额：1、代理服务收费标准：按照总则中第十条招标代理服务费规定的货物类收费标准65%计取2、收费金额：0.92391(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：湖北交通职业技术学院地址：武汉市洪山区雄楚大街455号联系方式：027-875648922、采购代理机构信息名称：湖北省招标股份有限公司地址：武汉市中北路108号兴业银行大厦五层联系方式：027-878191693、项目联系方式项目联系人：肖飞电话：027-87819169"
RCXG-2022-CG2203007,2022-05-1117:42,http://www.ccgp-hubei.gov.cn/notice/202205/notice_2192e80029ab4896a15147e3a0184e61.html,1,1,,武汉四通信息服务有限公司,洪山区文化大道555号融科智谷工业项目一期A7号楼1-3层1号、2号、10号,实训室智能化教学设备及配套耗材采购项目,118.904(万元),,湖北交通职业技术学院,武汉市雄楚大街455号,,027-87564892,锐驰项目管理有限公司,武汉市江夏区联投广场23栋708室,,027-815287653,5,"湖北交通职业技术学院实训室智能化教学设备及配套耗材采购项目中标(成交)结果公告发布日期：2022-05-1117:42｜发布单位：锐驰项目管理有限公司｜项目监管地：省本级|阅读次数：一、项目编号RCXG-2022-CG2203007二、采购计划备案号420000-2022-04767三、项目名称实训室智能化教学设备及配套耗材采购项目四、中标（成交）信息供应商名称：武汉四通信息服务有限公司供应商地址：洪山区文化大道555号融科智谷工业项目一期A7号楼1-3层1号、2号、10号中标（成交）金额：118.904(万元)货物类名称：实训室智能化教学设备及配套耗材采购项目品牌（如有）：详见附件规格型号：详见附件数量：详见附件单价：详见附件五、评审专家名单王华伟（组长）,樊敏,谢幸安,何砚洲,鲁波（甲方代表）六、评审信息1、评审时间：2022-05-112、评审地点：锐驰项目管理有限公司（武汉市江夏区联投广场23栋708室）七、代理服务收费标准及金额：1、代理服务收费标准：按照招标文件供应商须知总则第五条收费标准的61.8%收取，向采购代理机构支付代理服务费2、收费金额：1.0555(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜无十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：湖北交通职业技术学院地址：武汉市雄楚大街455号联系方式：027-875648922、采购代理机构信息名称：锐驰项目管理有限公司地址：武汉市江夏区联投广场23栋708室联系方式：027-815287653、项目联系方式项目联系人：汪亚文何杨锋王婷电话：027-81528765"
2022WHXD-C030-H,2022-05-1811:01,http://www.ccgp-hubei.gov.cn/notice/202205/notice_4cb87cdf2f9442f3916f478d6f0eab1a.html,1,1,,武汉大海信息系统科技有限公司,湖北省-武汉市-武昌区中山路450号,武汉市汉铁高级中学等3校学校教室电子白板更新,178.2(万元),,武汉市汉铁高级中学,武汉市江岸区后湖大道341号,,027-82354585,武汉新地工程造价咨询有限公司,湖北省-武汉市-市辖区武汉市江岸区凯信后湖生活广场1栋19层1-15号房,,027-827909153,5,"武汉市汉铁高级中学武汉市汉铁高级中学等3校学校教室电子白板更新中标（成交）结果公告发布日期：2022-05-1811:01｜发布单位：武汉新地工程造价咨询有限公司｜项目监管地：江岸区|阅读次数：一、项目编号2022WHXD-C030-H二、采购计划备案号J22042040-0785等三、项目名称武汉市汉铁高级中学等3校学校教室电子白板更新四、中标（成交）信息供应商名称：武汉大海信息系统科技有限公司供应商地址：湖北省-武汉市-武昌区中山路450号中标（成交）金额：178.2(万元)货物类名称：交互式教学一体机品牌（如有）：希沃规格型号：FF86EA数量：66单价：1.65万元五、评审专家名单孙强,钱南宾,叶柏枝,肖新棉(组长),郑建中六、评审信息1、评审时间：2022-05-172、评审地点：武汉新地工程造价咨询有限公司电子评标室七、代理服务收费标准及金额：1、代理服务收费标准：参照国家发展计划委员会计价格【2002】1980号文和发改办【2003】857号文规定，由中标人向采购代理机构支付中标服务费2、收费金额：2.3602(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜无十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：武汉市汉铁高级中学地址：武汉市江岸区后湖大道341号联系方式：027-823545852、采购代理机构信息名称：武汉新地工程造价咨询有限公司地址：湖北省-武汉市-市辖区武汉市江岸区凯信后湖生活广场1栋19层1-15号房联系方式：027-827909153、项目联系方式项目联系人：王涛、严琪、王振宇电话：027-82790915"
131-2022CG-081,2022-05-2016:28,http://www.ccgp-hubei.gov.cn/notice/202205/notice_3fb4470d7a3b43428c9631d888ba2368.html,1,1,,长阳加速智能自动化装备有限公司,长阳土家族自治县龙舟坪镇廪君大道182号龙舟公寓B栋504室,阳新县高技能人才机械加工实训室,59.6(万元),,阳新县中等职业技术学校,阳新县兴国镇综合农场梨子园,,18186007839,河南德圣宝工程造价管理有限公司,阳新县兴国镇白杨村委会办公楼501,,134777577053,5,"阳新县中等职业技术学校阳新县高技能人才机械加工实训室中标(成交)结果公告发布日期：2022-05-2016:28｜发布单位：河南德圣宝工程造价管理有限公司｜项目监管地：阳新县|阅读次数：一、项目编号131-2022CG-081二、采购计划备案号阳财采计备【2022】A0406三、项目名称阳新县高技能人才机械加工实训室四、中标（成交）信息供应商名称：长阳加速智能自动化装备有限公司供应商地址：长阳土家族自治县龙舟坪镇廪君大道182号龙舟公寓B栋504室中标（成交）金额：59.6(万元)货物类名称：普通车床品牌（如有）：/规格型号：CK6140数量：3台单价：92000货物类名称：四工位钳工台品牌（如有）：/规格型号：BT-211020-S1数量：12张单价：12350货物类名称：重型台虎钳品牌（如有）：/规格型号：6寸数量：28个单价：1550货物类名称：数控铣床工具柜品牌（如有）：/规格型号：定制数量：2张单价：2850货物类名称：数控车床和普车工具柜品牌（如有）：/规格型号：定制数量：12张单价：2250货物类名称：地面铺PVC防滑垫品牌（如有）：/规格型号：定制数量：1批单价：9500货物类名称：工业级台钻品牌（如有）：/规格型号：Z4116数量：4台单价：12450货物类名称：台钻安放台品牌（如有）：/规格型号：1500*750数量：2张单价：2560货物类名称：机床减震垫铁品牌（如有）：/规格型号：S120数量：3套单价：760货物类名称：车床仿真软件品牌（如有）：/规格型号：HNC-T-818数量：20节点单价：800货物类名称：CAD电子图板品牌（如有）：/规格型号：V2022数量：2节点单价：7500五、评审专家名单肖亚南,吴远勤,胡魏六、评审信息1、评审时间：2022-05-192、评审地点：阳新县公共资源交易中心二楼评标二室七、代理服务收费标准及金额：1、代理服务收费标准：参照计价格[2002]1980号、发改价格【2011】534号文2、收费金额：0.894(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：阳新县中等职业技术学校地址：阳新县兴国镇综合农场梨子园联系方式：181860078392、采购代理机构信息名称：河南德圣宝工程造价管理有限公司地址：阳新县兴国镇白杨村委会办公楼501联系方式：134777577053、项目联系方式项目联系人：陈新枝电话：13477757705"
XLD-ZC2022-0066,2022-05-2410:42,http://www.ccgp-hubei.gov.cn/notice/202205/notice_67121683211c4a72ba942e4c6946065f.html,1,1,,武汉新兴立康机电设备工程有限公司,武汉市江岸区塔子湖越秀·星汇君泊第S幢B1单元24层10室,湖北中医药大学部分公共教室空调机采购安装及空调电源改造项目,282.419(万元),,湖北中医药大学,武汉市洪山区黄家湖西路16号,,027-68891363,信利达(大连)项目管理咨询有限公司,武汉市武昌区中北路122号东沙大厦A座9楼,,027-87200639-8033,5,"湖北中医药大学湖北中医药大学部分公共教室空调机采购安装及空调电源改造项目（01包）中标结果公告发布日期：2022-05-2410:42｜发布单位：信利达(大连)项目管理咨询有限公司｜项目监管地：省本级|阅读次数：一、项目编号XLD-ZC2022-0066二、采购计划备案号420000-2022-05203三、项目名称湖北中医药大学部分公共教室空调机采购安装及空调电源改造项目四、中标（成交）信息供应商名称：武汉新兴立康机电设备工程有限公司供应商地址：武汉市江岸区塔子湖越秀·星汇君泊第S幢B1单元24层10室中标（成交）金额：282.419(万元)货物类名称：空调机采购安装品牌（如有）：格力规格型号：KFR-120TW/(12550S)NhCa-2数量：227台单价：8250.00五、评审专家名单叶晓江,董宏理,连祥如,王健,姚远（采购人代表）六、评审信息1、评审时间：2022-05-232、评审地点：信利达（大连）项目管理咨询有限公司2号会议室七、代理服务收费标准及金额：1、代理服务收费标准：根据国家发展与改革委员会办公厅发改办价格[2003]857号文的规定，由成交供应商根据国家发展计划委员会计价格[2002]1980号文招标标准向代理机构支付代理服务费。2、收费金额：3.51(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：湖北中医药大学地址：武汉市洪山区黄家湖西路16号联系方式：027-688913632、采购代理机构信息名称：信利达(大连)项目管理咨询有限公司地址：武汉市武昌区中北路122号东沙大厦A座9楼联系方式：027-87200639-8033、项目联系方式项目联系人：万军、姚淼、吴妍、张笑言电话：027-87200639-803"
CBZX-202205ZC-117,2022-05-2609:18,http://www.ccgp-hubei.gov.cn/notice/202205/notice_40e325de5348465bbab74a7b0aecc5af.html,1,1,,湖北众城机电设备工程有限公司,咸宁市温泉银泉大道536号,赤壁市车埠高级中学教室空调采购,48.312(万元),,赤壁市车埠高级中学,赤壁市陆水社区锁石岭路30号,,18071255566,赤壁市政府采购中心,赤壁市河北大道391号（新客运中心旁）,,0715-53688363,5,"赤壁市车埠高级中学教室空调采购中标(成交)结果公告发布日期：2022-05-2609:18｜发布单位：赤壁市政府采购中心｜项目监管地：赤壁市|阅读次数：一、项目编号CBZX-202205ZC-117二、采购计划备案号赤财采计【2022】227号三、项目名称赤壁市车埠高级中学教室空调采购四、中标（成交）信息供应商名称：湖北众城机电设备工程有限公司供应商地址：咸宁市温泉银泉大道536号中标（成交）金额：48.312(万元)货物类名称：3匹变频柜机品牌（如有）：小天鹅规格型号：KFR-72LW/W30(BDN8)-3数量：122套单价：3960元五、评审专家名单但冬秀,韩先虎,熊道华六、评审信息1、评审时间：2022-05-242、评审地点：赤壁市公共资源交易中心210评审室七、代理服务收费标准及金额：1、代理服务收费标准：无2、收费金额：0(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜供应商对成交结果有质疑的，可在成交公告期限届满之日起7个工作日内，向采购人和采购代理机构提出书面质疑（列明事实，依法举证）。十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：赤壁市车埠高级中学地址：赤壁市陆水社区锁石岭路30号联系方式：180712555662、采购代理机构信息名称：赤壁市政府采购中心地址：赤壁市河北大道391号（新客运中心旁）联系方式：0715-53688363、项目联系方式项目联系人：熊姗姗电话：0715-5368836"
HBJH220110,2022-01-2316:19,http://www.ccgp-hubei.gov.cn/notice/202201/notice_d3372905b6bf41efbea0b96f6d08698c.html,1,1,,十堰市鹏发商贸有限公司,竹山县城关镇振武路8号1栋2单元301室,竹山县宝丰镇三所幼儿园场地软化教室美化工程采购,21.63(万元),,竹山县宝丰镇施洋中心学校,竹山县宝丰镇园林路19号,,13197285163,湖北建辉工程项目咨询有限公司,竹山县城关镇盘龙上河城小区7号楼2单元一楼,,159978298883,5,"竹山县宝丰镇三所幼儿园场地软化教室美化工程采购中标(成交)结果公告发布日期：2022-01-2316:19｜发布单位：湖北建辉工程项目咨询有限公司｜项目监管地：竹山县|阅读次数：一、项目编号HBJH220110二、采购计划备案号竹采计备[2022]4号三、项目名称竹山县宝丰镇三所幼儿园场地软化教室美化工程采购四、中标（成交）信息供应商名称：十堰市鹏发商贸有限公司供应商地址：竹山县城关镇振武路8号1栋2单元301室中标（成交）金额：21.63(万元)货物类名称：竹山县宝丰镇三所幼儿园场地软化教室美化工程采购品牌（如有）：详见清单规格型号：详见清单数量：详见清单单价：详见清单五、评审专家名单储德武,吴俊,罗玲玲六、评审信息1、评审时间：2022-01-212、评审地点：竹山县城关镇盘龙上河城小区7号楼2单元一楼七、代理服务收费标准及金额：1、代理服务收费标准：相关标准2、收费金额：0(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：竹山县宝丰镇施洋中心学校地址：竹山县宝丰镇园林路19号联系方式：131972851632、采购代理机构信息名称：湖北建辉工程项目咨询有限公司地址：竹山县城关镇盘龙上河城小区7号楼2单元一楼联系方式：159978298883、项目联系方式项目联系人：陶先生电话：15997829888"
PRZBES-2021-085,2022-01-2615:07,http://www.ccgp-hubei.gov.cn/notice/202201/notice_957dfd6ec632447a933b8ebb15e0c332.html,1,1,,恩施州智派电子科技发展有限公司,湖北省恩施市土桥大道一巷34号,玉露基地茶艺实训室设备采购项目,16.8(万元),,恩施职业技术学院,湖北省恩施市学院路122号,,0718-8262328,普荣造价咨询集团有限公司,恩施市金山大道金山公馆25栋2单元1701室,,185712871013,5,"恩施职业技术学院玉露基地茶艺实训室设备采购项目中标(成交)结果公告发布日期：2022-01-2615:07｜发布单位：普荣造价咨询集团有限公司｜项目监管地：恩施州本级|阅读次数：一、项目编号PRZBES-2021-085二、采购计划备案号007-FSCG-2022-00014三、项目名称玉露基地茶艺实训室设备采购项目四、中标（成交）信息供应商名称：恩施州智派电子科技发展有限公司供应商地址：湖北省恩施市土桥大道一巷34号中标（成交）金额：16.8(万元)货物类名称：玉露基地茶艺实训室设备采购项目品牌（如有）：详见响应文件规格型号：详见响应文件数量：详见响应文件单价：详见响应文件五、评审专家名单田祚德（磋商小组组长）,闫宏,彭经寿（采购人代表）六、评审信息1、评审时间：2022-01-262、评审地点：湖北省恩施市学院路122号七、代理服务收费标准及金额：1、代理服务收费标准：参考【计价格［2002］1980号】标准计费2、收费金额：0.2(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜/十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：恩施职业技术学院地址：湖北省恩施市学院路122号联系方式：0718-82623282、采购代理机构信息名称：普荣造价咨询集团有限公司地址：恩施市金山大道金山公馆25栋2单元1701室联系方式：185712871013、项目联系方式项目联系人：吴老师电话：18120528707"
HBJHB/2022/119,2022-01-2615:47,http://www.ccgp-hubei.gov.cn/notice/202201/notice_0d890cbfc15b49a5958c76893224ede4.html,1,1,,湖北众诚科技有限公司,仙桃市钱沟日用品批发市场14号,录播教室采购项目,16.98(万元),,仙桃市沔阳小学,仙桃市沙嘴办事处沙嘴路西巷55号,,18608662100,湖北金伙伴工程项目管理有限公司,仙桃市沙嘴街道杜柳村一组（豪泰家园1幢2层）,,173717333663,5,"仙桃市沔阳小学录播教室采购项目中标(成交)结果公告发布日期：2022-01-2615:47｜发布单位：湖北金伙伴工程项目管理有限公司｜项目监管地：仙桃市|阅读次数：一、项目编号HBJHB/2022/119二、采购计划备案号仙财采计[2022]152号三、项目名称录播教室采购项目四、中标（成交）信息供应商名称：湖北众诚科技有限公司供应商地址：仙桃市钱沟日用品批发市场14号中标（成交）金额：16.98(万元)货物类名称：4k录播一体机品牌（如有）：文香WX-Z6规格型号：台数量：1单价：18500五、评审专家名单李书瑾,傅成名,徐娟六、评审信息1、评审时间：2022-01-262、评审地点：仙桃市沙嘴街道杜柳村一组（豪泰家园1幢2层）七、代理服务收费标准及金额：1、代理服务收费标准：按照国家计委计价格[2002]1980号文件执行2、收费金额：0.3(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜无十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：仙桃市沔阳小学地址：仙桃市沙嘴办事处沙嘴路西巷55号联系方式：186086621002、采购代理机构信息名称：湖北金伙伴工程项目管理有限公司地址：仙桃市沙嘴街道杜柳村一组（豪泰家园1幢2层）联系方式：173717333663、项目联系方式项目联系人：田先生电话：17371733366"
YSCG-20220101,2022-01-2617:19,http://www.ccgp-hubei.gov.cn/notice/202201/notice_abbe6ee854004bbab9b96c8f34dddef3.html,1,1,,北京小灯共创科技有限公司,北京市北京经济技术开发区荣昌东街7号院6号楼3层301室(北京自贸试验区高端产业片区亦庄组团),郧阳科技学校智慧校园工程,235(万元),,郧阳科技学校,郧阳区城关镇郧阳路五号,,0719-7016176,湖北元烁建设工程项目管理有限公司,十堰市万达写字楼B座20楼2014室,,0719-86779663,5,"郧阳科技学校智慧校园工程中标(成交)结果公告发布日期：2022-01-2617:19｜发布单位：湖北元烁建设工程项目管理有限公司｜项目监管地：郧阳区|阅读次数：一、项目编号YSCG-20220101二、采购计划备案号郧采计备[2022]XM0004号三、项目名称郧阳科技学校智慧校园工程四、中标（成交）信息供应商名称：北京小灯共创科技有限公司供应商地址：北京市北京经济技术开发区荣昌东街7号院6号楼3层301室(北京自贸试验区高端产业片区亦庄组团)中标（成交）金额：235(万元)工程类名称：郧阳科技学校智慧校园工程施工范围：智慧校园工程，具体参数及信息详见竞争性磋商文件施工工期：合同签订后20个日历日内完成基础硬件设备、网络设备安装、调试，并交付使用；120个日历日内完成软件平台的安装、调试，并交付使用。需采用敏捷迭代模式，提供合理的版本迭代计划。项目经理：/执业证书信息：/五、评审专家名单赵莉,邓波宇,周平六、评审信息1、评审时间：2022-01-262、评审地点：十堰市万达写字楼B座20楼2014室七、代理服务收费标准及金额：1、代理服务收费标准：代理费用根据“国家发展与改革委员会办公厅发改办价格[2003]857号文”的规定，经协商按“国家发展计划委员会计价格[2002]1980号文”及“发改价格[2011]534号文”规定的标准计算，由中标人向采购代理机构支付代理服务费.2、收费金额：0(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜本次磋商公告在《湖北省政府采购网》（http://www.ccgp-hubei.gov.cn/）《郧阳区人民政府网》（http://www.hbyx.gov.cn）发布。十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：郧阳科技学校地址：郧阳区城关镇郧阳路五号联系方式：0719-70161762、采购代理机构信息名称：湖北元烁建设工程项目管理有限公司地址：十堰市万达写字楼B座20楼2014室联系方式：0719-86779663、项目联系方式项目联系人：赵先生电话：13636198013"
HBZYH-2022-004,2022-02-0717:46,http://www.ccgp-hubei.gov.cn/notice/202202/notice_917f44c4095244c4b3c9cab5ba484348.html,1,1,,十堰市方明建筑装饰有限公司,十堰市一堰路1号,十堰高级职业学校实训中心实训室设备动力配电、空压供排气系统等项目,58.2(万元),,十堰高级职业学校,十堰市文华路6号,,0719-8887308,湖北智源鸿建设工程咨询有限公司,十堰市天津路3号丽城佳苑院内附楼,,0719-86808453,5,"十堰高级职业学校十堰高级职业学校实训中心实训室设备动力配电、空压供排气系统等项目中标(成交)结果公告发布日期：2022-02-0717:46｜发布单位：湖北智源鸿建设工程咨询有限公司｜项目监管地：十堰市本级|阅读次数：一、项目编号HBZYH-2022-004二、采购计划备案号十采计备【2022】XM0023号三、项目名称十堰高级职业学校实训中心实训室设备动力配电、空压供排气系统等项目四、中标（成交）信息供应商名称：十堰市方明建筑装饰有限公司供应商地址：十堰市一堰路1号中标（成交）金额：58.2(万元)工程类名称：十堰高级职业学校实训中心实训室设备动力配电、空压供排气系统等项目施工范围：十堰高级职业学校实训中心实训室安装配电箱、空压供排气系统，汽车尾气排放处理及部分实训设备保养维护等，详见工程量清单。施工工期：自合同签订之日起15日历天内完成。项目经理：刘明顺执业证书信息：鄂242212112415五、评审专家名单郑枫（组长）,屈虎,冯常武六、评审信息1、评审时间：2022-02-072、评审地点：湖北智源鸿建设工程咨询有限公司会议室七、代理服务收费标准及金额：1、代理服务收费标准：按国家计委关于印发《招标代理服务收费管理暂行办法》（计价格[2002]1980号）和国家发改委办公厅《关于招标代理服务收费有关问题的通知》(发改办价格[2003]857号)规定计取。2、收费金额：0.582(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜1、本次公告在《湖北省政府采购网》和《十堰高级职业学校校网》上发布。2、各有关当事人对公告及相关文件内容有异议的，可在公告发布之日起七个工作日内以书面形式向向政府采购代理机构提出书面质疑，如质疑答复不满意，可在答复期满后15个工作日内向同级财政部门政府采购办公室提交书面投诉函。十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：十堰高级职业学校地址：十堰市文华路6号联系方式：0719-88873082、采购代理机构信息名称：湖北智源鸿建设工程咨询有限公司地址：十堰市天津路3号丽城佳苑院内附楼联系方式：0719-86808453、项目联系方式项目联系人：钟慧电话：0719-8680845"
